0,38414,000c3024-576d-4ee7-af2f-b0a69e29d2d9,757,0,0,0,10,8,0,0.552071006,0,0,0,0,0,0,1,0,4.3,399,0.183394181,0.001512996,0.015540547,0,0,0,0,3.238457284,1
0,77679,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1641,0,0,0,17,1,0,0.523795705,0,0,0,0,0,0,1,0,4.2,1512,0.203045339,0.00106012,0.012458167,0,0.104510179,0,0,6.251148249,1
0,89920,000c3024-576d-4ee7-af2f-b0a69e29d2d9,786,0,0,0,17,19,0,0.534911243,0,0,0,0,0,0,1,0,4.3,166,0.020236366,0.001597608,0.033003214,0,0,0,0,4.182063883,1
0,89924,000c3024-576d-4ee7-af2f-b0a69e29d2d9,805,0,0,0,17,6,0,0.523668639,0,0,0,0,0,0,1,0,4.3,208,0.018524699,0.00082332,0.018579587,0,0,0,0,4.186392397,1
0,74502,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1066,0,0,0,17,9,0,0.534904014,0,0,0,0,0,0,1,0,4.6,351,0.019854894,0.00054397,0.01145317,0,0,0,0,3.631725818,1
0,46245,000c3024-576d-4ee7-af2f-b0a69e29d2d9,657,0,0,0,10,17,0,0.533380682,0,0,0,0,0,0,1,0,4,242,0.024362638,0.002491633,0.042754164,0,0,0,0,9.279727988,1
0,59273,000c3024-576d-4ee7-af2f-b0a69e29d2d9,756,0,0,0,10,10,0,0.495327103,0,0,0,0,0,0,1,0,3.3,88,0.330337277,0.000220486,0.003426563,0,0,0,0,11.08052604,1
0,92786,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1657,0,0,0,17,4,0,0.468057785,0,0,0,0,0,0,1,0,4.5,351,0.015758417,0.000531183,0.01409126,0,0,0,0,3.038579577,1
0,85319,000c3024-576d-4ee7-af2f-b0a69e29d2d9,584,0,0,0,10,20,0,0.551459293,0,0,0,0,0,0,1,0,4.2,76,0.023251969,0,0,0,0,0,0,56.78438006,1
2,43428,000c3024-576d-4ee7-af2f-b0a69e29d2d9,902,0,1,0,17,3,0,0.445605409,0,0,0,0,0,0,1,0,4.2,1105,0.03508034,0.001607849,0.019160199,0,0.104510179,0,0,11.71337664,311.8810549
0,54673,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1045,0,0,0,12,16,0,0.484205331,0,0,0,0,0,0,1,0,4.4,809,0.028995724,0.000456626,0.006583318,0,0,0,0,1.619027083,1
0,75589,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1298,0,0,0,12,13,0,0.534933716,0,0,0,0,0,0,1,0,4.7,721,0.017912948,0.000647456,0.015109905,0,0,0,0,5.06213789,1
0,52240,000c3024-576d-4ee7-af2f-b0a69e29d2d9,654,0,0,0,10,15,0,0.551440329,0,0,0,0,0,0,1,0,3.5,99,0.01237875,0,0,0,0,0,0,11.87368525,1
0,83396,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1045,0,0,0,17,2,0,0.484205331,0,0,0,0,0,0,1,0,4.5,568,0.023609334,0.000706866,0.012516189,0,0,0,0,2.042135175,1
0,75588,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1092,0,0,0,12,5,0,0.534725181,0,0,0,0,0,0,1,0,4.4,402,0.012850587,0.000158649,0.005160996,0,0,0,0,5.06213789,1
0,80742,000c3024-576d-4ee7-af2f-b0a69e29d2d9,757,0,0,0,10,18,0,0.552071006,0,0,0,0,0,0,1,0,3.3,82,0.006597486,0,0,0,0,0,0,4.193495452,1
0,18481,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1039,0,0,0,17,14,0,0.563078217,0,0,0,0,0,0,1,0,4.6,300,0.012702895,0.000288702,0.009500925,0,0.104510179,0,0,3.602669338,1
0,62133,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1328,0,0,0,17,12,0,0.501688555,0,0,0,0,0,0,1,0,4.4,766,0.017564736,0.001505549,0.035832061,0,0.104510179,0,0,8.256431044,1
0,43144,000c3024-576d-4ee7-af2f-b0a69e29d2d9,1344,0,0,0,10,11,0,0.551551552,0,0,0,0,0,0,1,0,4.4,284,0.005272586,0,0,0,0,0,0,7.39672616,1
0,89515,000c3024-576d-4ee7-af2f-b0a69e29d2d9,943,0,0,0,17,7,0,0.534550839,0,0,0,0,0,0,1,0,4.1,1078,0.017775925,0.001225926,0.028830394,0,0,0,0,1.589539578,1
